state,district,latitude,longitude,soil_type,ph,nitrogen,phosphorus,potassium,organic_carbon,electrical_conductivity,moisture_content,temperature,Cropping_Season,Crop,Months,Rainfall,Humidity,Solar_Radiation,Wind_Speed,Soil_Fertility_Index,Water_Holding_Capacity,Micronutrients_Zinc,Micronutrients_Iron,Micronutrients_Boron,Historical_Yield,Pest_Disease_Incidence,Irrigation_Type,Market_Price,Fertilizer_Usage,Crop_Variety,NDVI
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Kharif,Maize,"6,7,8,9,10",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,4335.0,8.8,Flood,23.16,148.3,HQPM1,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Kharif,Maize,"6,7,8,9,10",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,4548.2,6.6,Drip,23.16,101.1,DHM117,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Kharif,Maize,"6,7,8,9,10",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,3251.9,1.2,Flood,23.16,271.4,Suwan-1,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Kharif,Cotton,"6,7,8,9,10",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,3026.7,3.5,Sprinkler,47.02,295.9,Bunny Bt,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Kharif,Cotton,"6,7,8,9,10",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,1454.3,9.1,Sprinkler,47.02,156.0,RCH 134,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Kharif,Cotton,"6,7,8,9,10",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,3503.5,1.4,Sprinkler,47.02,50.4,LRA 5166,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Kharif,Soybean,"6,7,8,9,10",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,4965.0,7.9,Sprinkler,45.2,134.7,JS-335,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Kharif,Soybean,"6,7,8,9,10",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,3305.6,9.1,Rainfed,45.2,76.6,MAUS-2,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Kharif,Groundnut,"6,7,8,9,10",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,2143.8,4.0,Drip,23.65,166.1,TMV7,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Kharif,Groundnut,"6,7,8,9,10",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,1681.5,2.2,Drip,23.65,57.1,JL24,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Rabi,Wheat,"10,11,12,1,2,3,4",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,1751.8,9.7,Flood,2550.0,52.8,HD2967,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Rabi,Wheat,"10,11,12,1,2,3,4",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,4437.3,3.6,Drip,2550.0,92.1,PBW343,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Rabi,Wheat,"10,11,12,1,2,3,4",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,5335.0,7.4,Sprinkler,2550.0,264.1,Lok1,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Rabi,Barley,"10,11,12,1,2,3,4",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,3882.8,5.9,Flood,31.32,198.9,RD2503,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Rabi,Barley,"10,11,12,1,2,3,4",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,4615.4,9.7,Sprinkler,31.32,82.7,RD2552,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Rabi,Mustard,"10,11,12,1,2,3,4",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,5559.4,2.0,Flood,5950.0,53.4,Pusa Bold,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Rabi,Mustard,"10,11,12,1,2,3,4",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,5682.0,5.2,Drip,5950.0,234.4,Varuna,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Rabi,Gram,"10,11,12,1,2,3,4",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,4191.1,5.4,Drip,22.43,179.4,JG11,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Rabi,Gram,"10,11,12,1,2,3,4",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,5788.0,6.4,Sprinkler,22.43,88.2,JG14,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Rabi,Lentils,"10,11,12,1,2,3,4",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,2813.9,3.4,Rainfed,25.04,170.1,PL406,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Rabi,Lentils,"10,11,12,1,2,3,4",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,3195.9,5.6,Drip,25.04,94.0,DPL62,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Zaid,Watermelon,"3,4,5,6",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,5303.0,4.8,Sprinkler,23.03,225.1,Sugar Baby,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Zaid,Watermelon,"3,4,5,6",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,2309.3,9.5,Rainfed,23.03,51.6,Arka Manik,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Zaid,Sunflower,"3,4,5,6",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,2000.1,9.9,Rainfed,29.39,273.1,TNAUSUF7,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Zaid,Sunflower,"3,4,5,6",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,3465.7,7.7,Drip,29.39,127.4,PSH1967,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Zaid,Cucumber,"3,4,5,6",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,5326.5,3.6,Sprinkler,28.35,100.1,Pusa Sanyog,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Zaid,Cucumber,"3,4,5,6",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,5707.7,9.3,Drip,28.35,241.2,Swarn Ageti,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Zaid,Pumpkin,"3,4,5,6",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,2441.2,2.5,Flood,1500.0,279.4,Arka Chandan,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Zaid,Pumpkin,"3,4,5,6",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,5965.5,9.6,Drip,1500.0,267.9,Pusa Vishwas,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Zaid,Muskmelon,"3,4,5,6",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,2847.3,5.9,Flood,20.71,286.1,Hara Madhu,0.352
West Bengal,Siliguri,26.71,88.45,Sandy,7.65,227.2,28.1,212.5,1.01,1.22,16.2,33.8,Zaid,Muskmelon,"3,4,5,6",24.6,46.6,21.14,10.4,Medium,39.9,2.24,3.09,0.32,3511.3,6.3,Sprinkler,20.71,42.4,Pusa Madhuras,0.352
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Rice,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,2246.9,4.1,Flood,4400.0,141.4,IR64,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Rice,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,1734.8,3.3,Drip,4400.0,215.9,Basmati 1121,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Rice,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,4862.0,9.7,Flood,4400.0,145.6,Swarna,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Rice,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,3527.6,2.9,Drip,4400.0,179.6,MTU1010,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Maize,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,4954.3,5.5,Sprinkler,19.49,238.5,HQPM1,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Maize,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,3645.7,3.6,Flood,19.49,172.3,DHM117,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Maize,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,1995.0,4.9,Drip,19.49,239.2,Suwan-1,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Cotton,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,2310.8,7.5,Sprinkler,50.26,181.5,Bunny Bt,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Cotton,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,5891.6,6.2,Sprinkler,50.26,256.0,RCH 134,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Cotton,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,1875.6,4.4,Flood,50.26,181.8,LRA 5166,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Soybean,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,4893.2,1.8,Rainfed,38.75,212.4,JS-335,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Soybean,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,3408.4,8.0,Flood,38.75,124.7,MAUS-2,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Groundnut,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,3168.3,6.8,Flood,31.84,204.5,TMV7,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Kharif,Groundnut,"6,7,8,9,10",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,3458.1,5.5,Flood,31.84,197.0,JL24,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Rabi,Wheat,"10,11,12,1,2,3,4",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,3658.5,5.9,Flood,2550.0,103.7,HD2967,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Rabi,Wheat,"10,11,12,1,2,3,4",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,4806.1,7.7,Rainfed,2550.0,99.2,PBW343,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Rabi,Wheat,"10,11,12,1,2,3,4",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,2171.4,6.4,Rainfed,2550.0,261.0,Lok1,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Rabi,Barley,"10,11,12,1,2,3,4",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,5829.8,8.9,Drip,22.34,189.9,RD2503,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Rabi,Barley,"10,11,12,1,2,3,4",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,5974.5,8.1,Sprinkler,22.34,247.5,RD2552,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Rabi,Mustard,"10,11,12,1,2,3,4",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,2571.0,5.0,Sprinkler,5950.0,147.7,Pusa Bold,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Rabi,Mustard,"10,11,12,1,2,3,4",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,5503.6,6.8,Drip,5950.0,71.7,Varuna,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Rabi,Gram,"10,11,12,1,2,3,4",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,3522.6,3.8,Flood,28.34,158.6,JG11,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Rabi,Gram,"10,11,12,1,2,3,4",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,2428.8,6.6,Drip,28.34,70.2,JG14,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Rabi,Lentils,"10,11,12,1,2,3,4",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,5769.6,2.6,Rainfed,26.03,71.4,PL406,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Rabi,Lentils,"10,11,12,1,2,3,4",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,3910.8,7.0,Sprinkler,26.03,261.4,DPL62,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Zaid,Watermelon,"3,4,5,6",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,1652.5,1.4,Drip,27.38,91.4,Sugar Baby,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Zaid,Watermelon,"3,4,5,6",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,5012.7,7.7,Drip,27.38,187.1,Arka Manik,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Zaid,Sunflower,"3,4,5,6",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,5250.7,10.0,Sprinkler,20.51,149.7,TNAUSUF7,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Zaid,Sunflower,"3,4,5,6",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,4924.1,9.6,Drip,20.51,270.6,PSH1967,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Zaid,Cucumber,"3,4,5,6",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,1570.7,3.8,Sprinkler,31.18,237.1,Pusa Sanyog,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Zaid,Cucumber,"3,4,5,6",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,5694.8,10.0,Flood,31.18,266.8,Swarn Ageti,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Zaid,Pumpkin,"3,4,5,6",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,4035.5,7.9,Sprinkler,1500.0,233.2,Arka Chandan,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Zaid,Pumpkin,"3,4,5,6",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,3423.3,5.7,Rainfed,1500.0,149.9,Pusa Vishwas,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Zaid,Muskmelon,"3,4,5,6",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,5610.4,1.1,Drip,24.06,271.5,Hara Madhu,0.596
West Bengal,Durgapur,26.405507087230145,78.66200183554366,Saline,6.35,161.5,25.2,175.5,1.07,1.42,23.0,28.1,Zaid,Muskmelon,"3,4,5,6",34.2,74.6,21.55,18.5,Medium,20.5,2.16,8.35,1.66,5953.0,6.7,Drip,24.06,295.6,Pusa Madhuras,0.596
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Rice,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,3843.4,8.9,Drip,4400.0,265.5,IR64,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Rice,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,1349.4,3.9,Drip,4400.0,149.4,Basmati 1121,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Rice,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,2656.3,2.4,Flood,4400.0,256.8,Swarna,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Rice,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,3877.5,6.9,Drip,4400.0,163.5,MTU1010,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Maize,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,1233.6,1.3,Rainfed,21.29,264.4,HQPM1,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Maize,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,2952.2,4.0,Drip,21.29,188.2,DHM117,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Maize,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,1495.4,5.0,Rainfed,21.29,206.6,Suwan-1,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Cotton,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,1016.8,6.8,Sprinkler,48.55,108.8,Bunny Bt,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Cotton,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,4269.8,2.2,Drip,48.55,259.6,RCH 134,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Cotton,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,3039.5,1.6,Rainfed,48.55,230.9,LRA 5166,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Soybean,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,2521.7,7.9,Flood,32.75,256.2,JS-335,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Soybean,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,2245.7,6.5,Drip,32.75,41.6,MAUS-2,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Groundnut,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,5455.4,5.2,Drip,29.0,49.4,TMV7,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Kharif,Groundnut,"6,7,8,9,10",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,2430.9,6.5,Drip,29.0,274.7,JL24,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Rabi,Wheat,"10,11,12,1,2,3,4",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,4119.0,8.8,Drip,2550.0,194.1,HD2967,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Rabi,Wheat,"10,11,12,1,2,3,4",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,1054.8,9.8,Sprinkler,2550.0,296.6,PBW343,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Rabi,Wheat,"10,11,12,1,2,3,4",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,3473.9,7.8,Rainfed,2550.0,107.9,Lok1,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Rabi,Barley,"10,11,12,1,2,3,4",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,4365.1,8.2,Rainfed,29.99,220.4,RD2503,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Rabi,Barley,"10,11,12,1,2,3,4",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,5997.9,8.0,Flood,29.99,153.3,RD2552,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Rabi,Mustard,"10,11,12,1,2,3,4",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,4126.4,7.5,Drip,5950.0,287.9,Pusa Bold,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Rabi,Mustard,"10,11,12,1,2,3,4",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,5891.8,1.6,Flood,5950.0,66.5,Varuna,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Rabi,Gram,"10,11,12,1,2,3,4",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,5045.0,3.5,Flood,27.06,253.3,JG11,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Rabi,Gram,"10,11,12,1,2,3,4",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,2778.8,1.7,Sprinkler,27.06,242.2,JG14,0.396
West Bengal,Darjeeling,22.186634011693137,77.45760510255131,Clay,6.41,376.3,15.2,283.9,0.59,1.45,35.7,30.1,Rabi,Lentils,"10,11,12,1,2,3,4",29.8,87.5,18.61,18.8,High,23.1,1.38,12.9,0.72,2887.9,1.5,Drip,23.02,217.1,PL406,0.396
